provider,region,state,family,architecture,processor,vCPU,ram(GB),price($/h),N-price($/h),daily_price,N-daily_price,weekly_price,N-weekly_price,monthly_price,N-monthly_price
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,4,8,0.15896,0.10255,3.815,2.4613,26.705,17.229,116.04,74.86
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,8,16,0.31792,0.20511,7.6301,4.9226,53.411,34.459,232.08,149.73
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,16,32,0.63584,0.41022,15.2602,9.8453,106.821,68.917,464.16,299.46
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,32,64,1.27168,0.82044,30.5203,19.6905,213.642,137.834,928.33,598.92
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,48,96,1.90752,1.23066,45.7805,29.5358,320.463,206.75,1392.49,898.38
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,64,128,2.54336,1.64088,61.0406,39.381,427.284,275.667,1856.65,1197.84
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,96,192,3.81504,2.46132,91.561,59.0716,640.927,413.501,2784.98,1796.76
aws,us-east-2,Ohio,c8g,ARM,AWS Graviton4,192,384,7.63008,4.92263,183.1219,118.1432,1281.853,827.002,5569.96,3593.52
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,2,4,0.09371,0.0833,2.249,1.9991,15.743,13.994,68.41,60.81
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,4,8,0.18742,0.1666,4.4981,3.9983,31.487,27.988,136.82,121.62
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,8,16,0.37484,0.33319,8.9962,7.9966,62.973,55.976,273.63,243.23
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,16,32,0.74968,0.66638,17.9923,15.9932,125.946,111.952,547.27,486.46
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,32,64,1.49936,1.33276,35.9846,31.9863,251.892,223.904,1094.53,972.92
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,48,96,2.24904,1.99915,53.977,47.9796,377.839,335.857,1641.8,1459.38
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,64,128,2.99872,2.66553,71.9693,63.9727,503.785,447.809,2189.07,1945.84
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,96,192,4.49808,3.99829,107.9539,95.959,755.677,671.713,3283.6,2918.76
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,128,256,5.99744,5.33106,143.9386,127.9454,1007.57,895.618,4378.13,3891.67
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,192,384,8.99616,7.99659,215.9078,191.918,1511.355,1343.427,6567.2,5837.51
aws,us-east-2,Ohio,c8i,x86(Intel),Intel Xeon 6 6975P-C,384,768,17.99232,15.99317,431.8157,383.8362,3022.71,2686.853,13134.39,11675.01
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,1,2,0.04332,0.02222,1.0397,0.5332,7.278,3.732,31.62,16.22
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,2,4,0.08664,0.04443,2.0794,1.0664,14.556,7.465,63.25,32.44
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,4,8,0.17328,0.08886,4.1587,2.1327,29.111,14.929,126.49,64.87
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,8,16,0.34656,0.17772,8.3174,4.2653,58.222,29.857,252.99,129.74
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,16,32,0.69312,0.35545,16.6349,8.5307,116.444,59.715,505.98,259.48
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,32,64,1.38624,0.71089,33.2698,17.0614,232.888,119.43,1011.96,518.95
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,48,96,2.07936,1.06634,49.9046,25.5921,349.332,179.145,1517.93,778.43
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,64,128,2.77248,1.42178,66.5395,34.1228,465.777,238.86,2023.91,1037.9
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,96,192,4.15872,2.13268,99.8093,51.1843,698.665,358.29,3035.87,1556.86
aws,us-east-2,Ohio,c9g,ARM,AWS Graviton5,192,384,8.31744,4.26535,199.6186,102.3685,1397.33,716.579,6071.73,3113.71
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,2,8,0.0864,0.10634,2.0736,2.5521,14.515,17.865,63.07,77.62
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,4,16,0.1728,0.21268,4.1472,5.1042,29.03,35.729,126.14,155.25
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,8,32,0.3456,0.42535,8.2944,10.2085,58.061,71.46,252.29,310.51
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,16,64,0.6912,0.85071,16.5888,20.417,116.122,142.919,504.58,621.02
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,32,128,1.3824,1.70142,33.1776,40.834,232.243,285.838,1009.15,1242.03
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,48,192,2.0736,2.55212,49.7664,61.251,348.365,428.757,1513.73,1863.05
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,64,256,2.7648,3.40283,66.3552,81.6679,464.486,571.675,2018.3,2484.06
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,96,384,4.1472,5.10425,99.5328,122.5019,696.73,857.514,3027.46,3726.1
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,128,512,5.5296,6.80566,132.7104,163.3359,928.973,1143.351,4036.61,4968.14
aws,us-east-2,Ohio,m6a,x86(AMD),AMD EPYC 7R13,192,768,8.2944,10.20849,199.0656,245.0038,1393.459,1715.026,6054.91,7452.2
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,1,4,0.0385,0.0385,0.924,0.924,6.468,6.468,28.1,28.1
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,2,8,0.077,0.077,1.848,1.848,12.936,12.936,56.21,56.21
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,4,16,0.154,0.154,3.696,3.696,25.872,25.872,112.42,112.42
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,8,32,0.308,0.308,7.392,7.392,51.744,51.744,224.84,224.84
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,16,64,0.616,0.616,14.784,14.784,103.488,103.488,449.68,449.68
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,32,128,1.232,1.232,29.568,29.568,206.976,206.976,899.36,899.36
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,48,192,1.848,1.848,44.352,44.352,310.464,310.464,1349.04,1349.04
aws,us-east-2,Ohio,m6g,ARM,AWS Graviton2,64,256,2.464,2.464,59.136,59.136,413.952,413.952,1798.72,1798.72
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,2,8,0.096,0.13357,2.304,3.2056,16.128,22.439,70.08,97.5
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,4,16,0.192,0.26713,4.608,6.4111,32.256,44.878,140.16,195.01
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,8,32,0.384,0.53426,9.216,12.8223,64.512,89.756,280.32,390.01
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,16,64,0.768,1.06852,18.432,25.6445,129.024,179.512,560.64,780.02
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,32,128,1.536,2.13704,36.864,51.289,258.048,359.023,1121.28,1560.04
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,48,192,2.304,3.20557,55.296,76.9336,387.072,538.535,1681.92,2340.06
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,64,256,3.072,4.27409,73.728,102.5781,516.096,718.047,2242.56,3120.08
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,96,384,4.608,6.41113,110.592,153.8671,774.144,1077.07,3363.84,4680.13
aws,us-east-2,Ohio,m6i,x86(Intel),Intel Xeon Platinum 8375C,128,512,6.144,8.54817,147.456,205.1562,1032.192,1436.093,4485.12,6240.17
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,1,4,0.05796,0.03513,1.391,0.843,9.737,5.901,42.31,25.64
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,2,8,0.11592,0.07025,2.7821,1.6861,19.475,11.803,84.62,51.28
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,4,16,0.23184,0.14051,5.5642,3.3722,38.949,23.605,169.24,102.57
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,8,32,0.46368,0.28102,11.1283,6.7444,77.898,47.211,338.49,205.15
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,16,64,0.92736,0.56204,22.2566,13.4888,155.796,94.422,676.97,410.28
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,32,128,1.85472,1.12407,44.5133,26.9778,311.593,188.844,1353.95,820.58
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,48,192,2.78208,1.68611,66.7699,40.4666,467.389,283.266,2030.92,1230.86
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,64,256,3.70944,2.24815,89.0266,53.9555,623.186,377.688,2707.89,1641.15
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,96,384,5.56416,3.37222,133.5398,80.9332,934.779,566.533,4061.84,2461.72
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,128,512,7.41888,4.49629,178.0531,107.911,1246.372,755.377,5415.78,3282.29
aws,us-east-2,Ohio,m7a,x86(AMD),AMD EPYC 9R14,192,768,11.12832,6.74444,267.0797,161.8665,1869.558,1133.065,8123.67,4923.44
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,1,4,0.0408,0.03264,0.9792,0.7834,6.854,5.483,29.78,23.82
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,2,8,0.0816,0.06528,1.9584,1.5667,13.709,10.967,59.57,47.66
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,4,16,0.1632,0.13056,3.9168,3.1334,27.418,21.934,119.14,95.31
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,8,32,0.3264,0.26112,7.8336,6.2669,54.835,43.868,238.27,190.62
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,16,64,0.6528,0.52224,15.6672,12.5338,109.67,87.736,476.54,381.23
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,32,128,1.3056,1.04448,31.3344,25.0675,219.341,175.473,953.09,762.47
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,48,192,1.9584,1.56672,47.0016,37.6013,329.011,263.209,1429.63,1143.7
aws,us-east-2,Ohio,m7g,ARM,AWS Graviton3,64,256,2.6112,2.08896,62.6688,50.135,438.682,350.946,1906.18,1524.94
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,2,8,0.1008,0.1152,2.4192,2.7648,16.934,19.353,73.58,84.09
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,4,16,0.2016,0.2304,4.8384,5.5296,33.869,38.707,147.17,168.19
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,8,32,0.4032,0.4608,9.6768,11.0592,67.738,77.415,294.34,336.39
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,16,64,0.8064,0.9216,19.3536,22.1184,135.475,154.829,588.67,672.77
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,32,128,1.6128,1.8432,38.7072,44.2368,270.95,309.657,1177.34,1345.53
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,48,192,2.4192,2.7648,58.0608,66.3552,406.426,464.487,1766.02,2018.31
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,64,256,3.2256,3.6864,77.4144,88.4736,541.901,619.315,2354.69,2691.07
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,96,384,4.8384,5.5296,116.1216,132.7104,812.851,928.973,3532.03,4036.61
aws,us-east-2,Ohio,m7i,x86(Intel),Intel Xeon Platinum 8488C,192,768,9.6768,11.0592,232.2432,265.4208,1625.702,1857.945,7064.06,8073.21
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,1,4,0.06086,0.02831,1.4606,0.6793,10.224,4.755,44.43,20.67
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,2,8,0.12172,0.05661,2.9213,1.3587,20.449,9.511,88.86,41.33
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,4,16,0.24344,0.11323,5.8426,2.7175,40.898,19.022,177.71,82.66
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,8,32,0.48688,0.22646,11.6851,5.4349,81.796,38.045,355.42,165.31
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,16,64,0.97376,0.45291,23.3702,10.8699,163.592,76.089,710.84,330.62
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,32,128,1.94752,0.90582,46.7405,21.7398,327.183,152.178,1421.69,661.25
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,48,192,2.92128,1.35873,70.1107,32.6096,490.775,228.267,2132.53,991.87
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,64,256,3.89504,1.81165,93.481,43.4795,654.367,304.357,2843.38,1322.5
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,96,384,5.84256,2.71747,140.2214,65.2193,981.55,456.535,4265.07,1983.75
aws,us-east-2,Ohio,m8a,x86(AMD),AMD EPYC 9R45,192,768,11.68512,5.43494,280.4429,130.4386,1963.1,913.07,8530.14,3967.51
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,1,4,0.04488,0.02895,1.0771,0.6949,7.54,4.865,32.76,21.14
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,2,8,0.08976,0.05791,2.1542,1.3898,15.08,9.729,65.52,42.27
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,4,16,0.17952,0.11582,4.3085,2.7797,30.159,19.457,131.05,84.55
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,8,32,0.35904,0.23164,8.617,5.5594,60.319,38.915,262.1,169.1
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,16,64,0.71808,0.46328,17.2339,11.1186,120.637,77.83,524.2,338.19
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,32,128,1.43616,0.92655,34.4678,22.2373,241.275,155.661,1048.4,676.39
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,48,192,2.15424,1.38983,51.7018,33.356,361.912,233.492,1572.6,1014.58
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,64,256,2.87232,1.85311,68.9357,44.4746,482.55,311.323,2096.79,1352.77
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,96,384,4.30848,2.77966,103.4035,66.7119,723.825,466.984,3145.19,2029.15
aws,us-east-2,Ohio,m8g,ARM,AWS Graviton4,192,768,8.61696,5.55933,206.807,133.4239,1447.649,933.967,6290.38,4058.31
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,2,8,0.10584,0.09408,2.5402,2.258,17.781,15.805,77.26,68.68
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,4,16,0.21168,0.18816,5.0803,4.5158,35.562,31.611,154.53,137.36
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,8,32,0.42336,0.37632,10.1606,9.0316,71.124,63.221,309.05,274.71
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,16,64,0.84672,0.75264,20.3213,18.0634,142.249,126.444,618.11,549.43
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,32,128,1.69344,1.50528,40.6426,36.1268,284.498,252.887,1236.21,1098.85
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,48,192,2.54016,2.25792,60.9638,54.19,426.747,379.331,1854.32,1648.28
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,64,256,3.38688,3.01056,81.2851,72.2534,568.996,505.774,2472.42,2197.71
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,96,384,5.08032,4.51584,121.9277,108.3802,853.494,758.661,3708.63,3296.56
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,128,512,6.77376,6.02112,162.5702,144.5068,1137.992,1011.548,4944.84,4395.41
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,192,768,10.16064,9.03168,243.8554,216.7604,1706.988,1517.323,7417.27,6593.13
aws,us-east-2,Ohio,m8i,x86(Intel),Intel Xeon 6 6975P-C,384,1536,20.32128,18.06336,487.7107,433.5206,3413.975,3034.644,14834.53,13186.25
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,1,4,0.04892,0.02509,1.1741,0.6021,8.219,4.215,35.71,18.31
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,2,8,0.09784,0.05017,2.3482,1.2042,16.437,8.429,71.42,36.63
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,4,16,0.19568,0.10035,4.6963,2.4084,32.874,16.858,142.85,73.26
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,8,32,0.39136,0.2007,9.3926,4.8167,65.748,33.717,285.69,146.51
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,16,64,0.78272,0.40139,18.7853,9.6335,131.497,67.434,571.39,293.02
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,32,128,1.56544,0.80279,37.5706,19.267,262.994,134.869,1142.77,586.04
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,48,192,2.34816,1.20418,56.3558,28.9004,394.491,202.303,1714.16,879.06
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,64,256,3.13088,1.60558,75.1411,38.5339,525.988,269.737,2285.54,1172.07
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,96,384,4.69632,2.40837,112.7117,57.8009,788.982,404.606,3428.31,1758.11
aws,us-east-2,Ohio,m9g,ARM,AWS Graviton5,192,768,9.39264,4.81674,225.4234,115.6017,1577.964,809.212,6856.63,3516.22
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,2,16,0.1134,0.13957,2.7216,3.3497,19.051,23.447,82.78,101.88
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,4,32,0.2268,0.27914,5.4432,6.6993,38.102,46.895,165.56,203.77
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,8,64,0.4536,0.55828,10.8864,13.3986,76.205,93.791,331.13,407.54
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,16,128,0.9072,1.11655,21.7728,26.7973,152.41,187.582,662.26,815.09
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,32,256,1.8144,2.23311,43.5456,53.5946,304.819,375.162,1324.51,1630.17
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,48,384,2.7216,3.34966,65.3184,80.3919,457.229,562.743,1986.77,2445.26
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,64,512,3.6288,4.46622,87.0912,107.1892,609.638,750.324,2649.02,3260.33
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,96,768,5.4432,6.69932,130.6368,160.7838,914.458,1125.487,3973.54,4890.51
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,128,1024,7.2576,8.93243,174.1824,214.3783,1219.277,1500.649,5298.05,6520.68
aws,us-east-2,Ohio,r6a,x86(AMD),AMD EPYC 7R13,192,1536,10.8864,13.39865,261.2736,321.5675,1828.915,2250.972,7947.07,9781.01
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,1,8,0.0504,0.0504,1.2096,1.2096,8.467,8.467,36.79,36.79
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,2,16,0.1008,0.1008,2.4192,2.4192,16.934,16.934,73.58,73.58
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,4,32,0.2016,0.2016,4.8384,4.8384,33.869,33.869,147.17,147.17
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,8,64,0.4032,0.4032,9.6768,9.6768,67.738,67.738,294.34,294.34
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,16,128,0.8064,0.8064,19.3536,19.3536,135.475,135.475,588.67,588.67
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,32,256,1.6128,1.6128,38.7072,38.7072,270.95,270.95,1177.34,1177.34
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,48,384,2.4192,2.4192,58.0608,58.0608,406.426,406.426,1766.02,1766.02
aws,us-east-2,Ohio,r6g,ARM,AWS Graviton2,64,512,3.2256,3.2256,77.4144,77.4144,541.901,541.901,2354.69,2354.69
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,2,16,0.126,0.1753,3.024,4.2073,21.168,29.451,91.98,127.97
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,4,32,0.252,0.35061,6.048,8.4146,42.336,58.902,183.96,255.94
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,8,64,0.504,0.70122,12.096,16.8292,84.672,117.805,367.92,511.89
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,16,128,1.008,1.40243,24.192,33.6584,169.344,235.609,735.84,1023.78
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,32,256,2.016,2.80487,48.384,67.3169,338.688,471.218,1471.68,2047.55
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,48,384,3.024,4.2073,72.576,100.9753,508.032,706.827,2207.52,3071.33
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,64,512,4.032,5.60974,96.768,134.6337,677.376,942.436,2943.36,4095.11
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,96,768,6.048,8.41461,145.152,201.9506,1016.064,1413.654,4415.04,6142.66
aws,us-east-2,Ohio,r6i,x86(Intel),Intel Xeon Platinum 8375C,128,1024,8.064,11.21948,193.536,269.2675,1354.752,1884.872,5886.72,8190.22
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,1,8,0.07608,0.04611,1.8259,1.1066,12.781,7.746,55.54,33.66
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,2,16,0.15215,0.09221,3.6516,2.2131,25.561,15.492,111.07,67.32
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,4,32,0.3043,0.18442,7.3032,4.4262,51.122,30.983,222.14,134.63
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,8,64,0.6086,0.36885,14.6064,8.8524,102.245,61.967,444.28,269.26
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,16,128,1.2172,0.7377,29.2128,17.7047,204.49,123.933,888.56,538.52
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,32,256,2.4344,1.47539,58.4256,35.4095,408.979,247.866,1777.11,1077.04
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,48,384,3.6516,2.21309,87.6384,53.1142,613.469,371.799,2665.67,1615.56
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,64,512,4.8688,2.95079,116.8512,70.8189,817.958,495.732,3554.22,2154.07
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,96,768,7.3032,4.42618,175.2768,106.2284,1226.938,743.599,5331.34,3231.12
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,128,1024,9.7376,5.90158,233.7024,141.6378,1635.917,991.465,7108.45,4308.15
aws,us-east-2,Ohio,r7a,x86(AMD),AMD EPYC 9R14,192,1536,14.6064,8.85236,350.5536,212.4567,2453.875,1487.197,10662.67,6462.22
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,1,8,0.0536,0.04288,1.2864,1.0291,9.005,7.204,39.13,31.3
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,2,16,0.1071,0.08568,2.5704,2.0563,17.993,14.394,78.18,62.54
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,4,32,0.2142,0.17136,5.1408,4.1126,35.986,28.789,156.37,125.1
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,8,64,0.4284,0.34272,10.2816,8.2253,71.971,57.577,312.73,250.18
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,16,128,0.8568,0.68544,20.5632,16.4506,143.942,115.154,625.46,500.37
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,32,256,1.7136,1.37088,41.1264,32.9011,287.885,230.308,1250.93,1000.74
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,48,384,2.5704,2.05632,61.6896,49.3517,431.827,345.462,1876.39,1501.11
aws,us-east-2,Ohio,r7g,ARM,AWS Graviton3,64,512,3.4272,2.74176,82.2528,65.8022,575.77,460.616,2501.86,2001.49
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,2,16,0.1323,0.1512,3.1752,3.6288,22.226,25.401,96.58,110.38
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,4,32,0.2646,0.3024,6.3504,7.2576,44.453,50.803,193.16,220.75
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,8,64,0.5292,0.6048,12.7008,14.5152,88.906,101.607,386.32,441.51
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,16,128,1.0584,1.2096,25.4016,29.0304,177.811,203.213,772.63,883.01
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,32,256,2.1168,2.4192,50.8032,58.0608,355.622,406.425,1545.26,1766.01
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,48,384,3.1752,3.6288,76.2048,87.0912,533.434,609.639,2317.9,2649.03
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,64,512,4.2336,4.8384,101.6064,116.1216,711.245,812.851,3090.53,3532.03
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,96,768,6.3504,7.2576,152.4096,174.1824,1066.867,1219.277,4635.79,5298.05
aws,us-east-2,Ohio,r7i,x86(Intel),Intel Xeon Platinum 8488C,192,1536,12.7008,14.5152,304.8192,348.3648,2133.734,2438.553,9271.58,10596.09
aws,us-east-2,Ohio,r8a,x86(AMD),AMD EPYC 9R45,1,8,0.07988,0.03715,1.9171,0.8917,13.42,6.242,58.31,27.12
